Timestamp;Power_W
08:02:34;0,0
08:02:35;2,3
08:02:36;0,0
08:02:37;0,0
08:02:38;0,0
08:02:40;0,0
08:02:41;0,0
08:02:42;0,0
08:02:43;0,0
08:02:44;0,0
08:02:45;0,0
08:02:46;0,0
08:02:47;0,0
08:02:48;0,0
08:02:49;0,0
08:02:50;0,0
08:02:51;0,0
08:02:53;0,0
08:02:54;0,0
08:02:55;0,0
08:02:56;0,0
08:02:57;0,0
08:02:58;1,0
08:02:59;1,3
08:03:00;1,3
08:03:01;1,3
08:03:02;1,4
08:03:03;1,4
08:03:04;1,4
08:03:06;1,5
08:03:07;1,5
08:03:08;1,6
08:03:09;1,6
08:03:10;1,7
08:03:11;1,7
08:03:12;1,7
08:03:13;1,9
08:03:14;1,9
08:03:15;1,8
08:03:16;1,9
08:03:17;2,0
08:03:18;2,1
08:03:19;2,1
08:03:21;2,1
08:03:22;2,1
08:03:23;2,1
08:03:24;2,2
08:03:25;2,3
08:03:26;2,3
08:03:27;2,4
08:03:28;2,4
08:03:29;2,5
08:03:30;2,5
08:03:31;2,5
08:03:32;2,6
08:03:34;2,6
08:03:35;2,7
08:03:36;2,7
08:03:37;2,7
08:03:38;2,9
08:03:39;2,8
08:03:40;2,9
08:03:41;3,0
08:03:42;3,0
08:03:43;3,1
08:03:44;3,1
08:03:45;3,2
08:03:46;3,2
08:03:47;3,2
08:03:49;3,3
08:03:50;3,3
08:03:51;3,4
08:03:52;3,4
08:03:53;3,4
08:03:54;3,5
08:03:55;3,6
08:03:56;3,6
08:03:57;3,6
08:03:58;3,7
08:03:59;3,7
08:04:00;3,7
08:04:02;3,9
08:04:03;3,8
08:04:04;3,9
08:04:05;4,0
08:04:06;4,1
08:04:07;4,1
08:04:08;4,1
08:04:09;4,2
08:04:10;4,3
08:04:11;4,3
08:04:12;4,3
08:04:13;4,3
08:04:14;4,4
08:04:15;4,5
08:04:17;4,4
08:04:18;4,6
08:04:19;4,6
08:04:20;4,6
08:04:21;4,8
08:04:22;4,8
08:04:23;4,8
08:04:24;4,8
08:04:25;4,8
08:04:26;4,8
08:04:27;4,9
08:04:28;4,9
08:04:29;5,0
08:04:31;5,0
08:04:32;5,1
08:04:33;5,0
08:04:34;5,1
08:04:35;5,2
08:04:36;5,3
08:04:37;5,4
08:04:38;5,3
08:04:39;5,4
08:04:40;5,4
08:04:41;5,5
08:04:42;5,5
08:04:43;5,5
08:04:44;5,5
08:04:45;5,7
08:04:47;5,8
08:04:48;5,7
08:04:49;5,8
08:04:50;5,9
08:04:51;5,9
08:04:52;5,9
08:04:53;6,0
08:04:54;6,1
08:04:55;6,0
08:04:56;6,2
08:04:57;6,2
08:04:59;6,2
08:05:00;6,3
08:05:01;6,3
08:05:02;6,3
08:05:03;6,4
08:05:04;6,3
08:05:05;6,3
08:05:06;6,3
08:05:07;6,4
08:05:08;6,3
08:05:09;6,3
08:05:10;6,3
08:05:12;6,4
08:05:13;6,4
08:05:14;6,4
08:05:15;6,3
08:05:16;6,3
08:05:17;6,4
08:05:18;6,3
08:05:19;6,3
08:05:20;6,3
08:05:21;6,3
08:05:22;6,3
08:05:23;6,3
08:05:24;6,3
08:05:25;6,3
08:05:27;6,3
08:05:28;6,4
08:05:29;6,4
08:05:30;6,4
08:05:31;6,3
08:05:32;6,3
08:05:33;6,3
08:05:34;6,3
